a28 	10.07 	10 	1 	20 	1.169 	0.950 	3.41e-03 	2.00e-03
a29 	1795.74 	1831 	1 	3662 	225.286 	183.050 	3.41e-03 	2.00e-03
a30 	1457.18 	1428 	1 	2856 	175.688 	142.750 	3.41e-03 	2.00e-03
a31 	617.67 	623 	1 	1246 	76.613 	62.250 	3.41e-03 	2.00e-03
a32 	1242.21 	1340 	1 	2680 	164.857 	133.950 	3.41e-03 	2.00e-03
a33 	1139.55 	1159 	1 	2318 	142.581 	115.850 	3.41e-03 	2.00e-03
a34 	467.86 	469 	1 	938 	57.660 	46.850 	3.41e-03 	2.00e-03
a35 	307.47 	307 	1 	614 	37.722 	30.650 	3.41e-03 	2.00e-03
a36 	13.82 	14 	1 	28 	1.661 	1.350 	3.41e-03 	2.00e-03
a37 	308.59 	290 	1 	580 	35.630 	28.950 	3.41e-03 	2.00e-03
a38 	99.26 	100 	1 	200 	12.246 	9.950 	3.41e-03 	2.00e-03
a39 	21.36 	21 	1 	42 	2.523 	2.050 	3.41e-03 	2.00e-03
a40 	420.17 	421 	1 	842 	51.752 	42.050 	3.41e-03 	2.00e-03
a41 	231.62 	235 	1 	470 	28.861 	23.450 	3.41e-03 	2.00e-03
a42 	7.05 	7 	1 	14 	0.800 	0.650 	3.41e-03 	2.00e-03
a43 	4.77 	5 	1 	10 	0.554 	0.450 	3.41e-03 	2.00e-03
a44 	6.80 	7 	1 	14 	0.800 	0.650 	3.41e-03 	2.00e-03
a45 	194.36 	187 	1 	374 	22.953 	18.650 	3.41e-03 	2.00e-03
a46 	51.63 	56 	1 	112 	6.831 	5.550 	3.41e-03 	2.00e-03
a47 	1248.96 	1226 	1 	2452 	150.827 	122.550 	3.41e-03 	2.00e-03
a48 	410.81 	417 	1 	834 	51.260 	41.650 	3.41e-03 	2.00e-03
a49 	6.83 	7 	1 	14 	0.800 	0.650 	3.41e-03 	2.00e-03
a50 	274.93 	287 	1 	574 	35.261 	28.650 	3.41e-03 	2.00e-03
a51 	250.76 	253 	1 	506 	31.076 	25.250 	3.41e-03 	2.00e-03
a52 	32.67 	33 	1 	66 	4.000 	3.250 	3.41e-03 	2.00e-03
a53 	158.50 	161 	1 	322 	19.753 	16.050 	3.41e-03 	2.00e-03
a54 	145.16 	156 	1 	312 	19.138 	15.550 	3.41e-03 	2.00e-03
a55 	163.74 	162 	1 	324 	19.876 	16.150 	3.41e-03 	2.00e-03
a56 	3889.07 	3884 	1 	7768 	477.956 	388.350 	3.41e-03 	2.00e-03
a57 	3568.64 	3609 	1 	7218 	444.111 	360.850 	3.41e-03 	2.00e-03
a58 	46.00 	45 	1 	90 	5.477 	4.450 	3.41e-03 	2.00e-03
a59 	138.77 	140 	1 	280 	17.169 	13.950 	3.41e-03 	2.00e-03
a60 	45.51 	43 	1 	86 	5.231 	4.250 	3.41e-03 	2.00e-03
a61 	138.34 	141 	1 	282 	17.292 	14.050 	3.41e-03 	2.00e-03
a62 	12.25 	12 	1 	24 	1.415 	1.150 	3.41e-03 	2.00e-03
a63 	24.65 	25 	1 	50 	3.015 	2.450 	3.41e-03 	2.00e-03
a64 	4.36 	4 	1 	8 	0.431 	0.350 	3.41e-03 	2.00e-03
a65 	32.42 	33 	1 	66 	4.000 	3.250 	3.41e-03 	2.00e-03
a66 	53.16 	56 	1 	112 	6.831 	5.550 	3.41e-03 	2.00e-03
a67 	77.61 	79 	1 	158 	9.661 	7.850 	3.41e-03 	2.00e-03
a68 	262.42 	249 	1 	498 	30.584 	24.850 	3.41e-03 	2.00e-03
a69 	192.41 	194 	1 	388 	23.815 	19.350 	3.41e-03 	2.00e-03
a70 	96.78 	94 	1 	188 	11.507 	9.350 	3.41e-03 	2.00e-03
a71 	282.86 	287 	1 	574 	35.261 	28.650 	3.41e-03 	2.00e-03
a72 	259.91 	249 	1 	498 	30.584 	24.850 	3.41e-03 	2.00e-03
a73 	99.51 	99 	1 	198 	12.123 	9.850 	3.41e-03 	2.00e-03
a74 	14.20 	14 	1 	28 	1.661 	1.350 	3.41e-03 	2.00e-03
a75 	4242.85 	4321 	1 	8642 	531.740 	432.050 	3.41e-03 	2.00e-03
a76 	1030.45 	1024 	1 	2048 	125.966 	102.350 	3.41e-03 	2.00e-03
a77 	1001.74 	1024 	1 	2048 	125.966 	102.350 	3.41e-03 	2.00e-03
a78 	1056.14 	1024 	1 	2048 	125.966 	102.350 	3.41e-03 	2.00e-03
a79 	1000.19 	1024 	1 	2048 	125.966 	102.350 	3.41e-03 	2.00e-03
a80 	310.71 	330 	1 	660 	40.553 	32.950 	3.41e-03 	2.00e-03
a81 	34336.55 	32768 	1 	65536 	4032.815 	3276.750 	3.41e-03 	2.00e-03
a82 	2043.89 	2048 	1 	4096 	251.993 	204.750 	3.41e-03 	2.00e-03
a83 	2480.79 	2518 	1 	5036 	309.838 	251.750 	3.41e-03 	2.00e-03
a84 	1092.29 	991 	1 	1982 	121.904 	99.050 	3.41e-03 	2.00e-03
a85 	1109.59 	1043 	1 	2086 	128.304 	104.250 	3.41e-03 	2.00e-03
a86 	8.10 	8 	1 	16 	0.923 	0.750 	3.41e-03 	2.00e-03
a87 	972.40 	999 	1 	1998 	122.889 	99.850 	3.41e-03 	2.00e-03
a88 	2.94 	3 	1 	6 	0.308 	0.250 	3.41e-03 	2.00e-03
a89 	913.74 	938 	1 	1876 	115.382 	93.750 	3.41e-03 	2.00e-03
a90 	979.08 	960 	1 	1920 	118.089 	95.950 	3.41e-03 	2.00e-03
a91 	1885.10 	1879 	1 	3758 	231.194 	187.850 	3.41e-03 	2.00e-03
a92 	7.15 	7 	1 	14 	0.800 	0.650 	3.41e-03 	2.00e-03
a93 	4918.92 	5000 	1 	10000 	615.307 	499.950 	3.41e-03 	2.00e-03
a94 	3665.71 	3996 	1 	7992 	491.741 	399.550 	3.41e-03 	2.00e-03
a95 	1333.85 	1287 	1 	2574 	158.334 	128.650 	3.41e-03 	2.00e-03
a96 	42.54 	42 	1 	84 	5.108 	4.150 	3.41e-03 	2.00e-03
a97 	9.62 	10 	1 	20 	1.169 	0.950 	3.41e-03 	2.00e-03
a98 	1418.62 	1427 	1 	2854 	175.565 	142.650 	3.41e-03 	2.00e-03
a99 	2070.52 	2037 	1 	4074 	250.639 	203.650 	3.41e-03 	2.00e-03
a100 	3129.65 	2983 	1 	5966 	367.067 	298.250 	3.41e-03 	2.00e-03
a101 	14.06 	14 	1 	28 	1.661 	1.350 	3.41e-03 	2.00e-03
a102 	117.75 	117 	1 	234 	14.338 	11.650 	3.41e-03 	2.00e-03
a103 	5.07 	5 	1 	10 	0.554 	0.450 	3.41e-03 	2.00e-03
a104 	39.56 	39 	1 	78 	4.738 	3.850 	3.41e-03 	2.00e-03
a105 	174.62 	168 	1 	336 	20.615 	16.750 	3.41e-03 	2.00e-03
a106 	7.90 	8 	1 	16 	0.923 	0.750 	3.41e-03 	2.00e-03
a107 	120.87 	115 	1 	230 	14.092 	11.450 	3.41e-03 	2.00e-03
a108 	109.83 	108 	1 	216 	13.230 	10.750 	3.41e-03 	2.00e-03
a109 	121.59 	119 	1 	238 	14.584 	11.850 	3.41e-03 	2.00e-03
a110 	86.02 	83 	1 	166 	10.154 	8.250 	3.41e-03 	2.00e-03
a111 	108.33 	113 	1 	226 	13.846 	11.250 	3.41e-03 	2.00e-03
a112 	306.43 	300 	1 	600 	36.861 	29.950 	3.41e-03 	2.00e-03
a113 	437.29 	416 	1 	832 	51.137 	41.550 	3.41e-03 	2.00e-03
a114 	215.50 	212 	1 	424 	26.030 	21.150 	3.41e-03 	2.00e-03
a115 	1116.22 	1073 	1 	2146 	131.996 	107.250 	3.41e-03 	2.00e-03
a116 	288.30 	287 	1 	574 	35.261 	28.650 	3.41e-03 	2.00e-03
a117 	153.88 	154 	1 	308 	18.892 	15.350 	3.41e-03 	2.00e-03
a118 	101.56 	107 	1 	214 	13.107 	10.650 	3.41e-03 	2.00e-03
a119 	162.61 	162 	1 	324 	19.876 	16.150 	3.41e-03 	2.00e-03
a120 	146.44 	148 	1 	296 	18.153 	14.750 	3.41e-03 	2.00e-03
a121 	288.23 	306 	1 	612 	37.599 	30.550 	3.41e-03 	2.00e-03
a122 	5185.00 	5095 	1 	10190 	626.999 	509.450 	3.41e-03 	2.00e-03
a123 	80.05 	83 	1 	166 	10.154 	8.250 	3.41e-03 	2.00e-03
a124 	785.53 	814 	1 	1628 	100.120 	81.350 	3.41e-03 	2.00e-03
a125 	102.59 	100 	1 	200 	12.246 	9.950 	3.41e-03 	2.00e-03
a126 	1222.70 	1304 	1 	2608 	160.426 	130.350 	3.41e-03 	2.00e-03
a127 	1141.02 	1131 	1 	2262 	139.135 	113.050 	3.41e-03 	2.00e-03
a128 	1049.86 	1028 	1 	2056 	126.458 	102.750 	3.41e-03 	2.00e-03
a129 	1311.63 	1291 	1 	2582 	158.826 	129.050 	3.41e-03 	2.00e-03
a130 	962.87 	919 	1 	1838 	113.043 	91.850 	3.41e-03 	2.00e-03
a131 	1090.43 	1090 	1 	2180 	134.089 	108.950 	3.41e-03 	2.00e-03
a132 	989.04 	1024 	1 	2048 	125.966 	102.350 	3.41e-03 	2.00e-03
a133 	593.69 	571 	1 	1142 	70.213 	57.050 	3.41e-03 	2.00e-03
a134 	337.12 	339 	1 	678 	41.660 	33.850 	3.41e-03 	2.00e-03
a135 	515.08 	500 	1 	1000 	61.475 	49.950 	3.41e-03 	2.00e-03
a136 	555.04 	592 	1 	1184 	72.798 	59.150 	3.41e-03 	2.00e-03
a137 	843.12 	874 	1 	1748 	107.505 	87.350 	3.41e-03 	2.00e-03
a138 	873.81 	853 	1 	1706 	104.920 	85.250 	3.41e-03 	2.00e-03
a139 	638.53 	628 	1 	1256 	77.229 	62.750 	3.41e-03 	2.00e-03
