c8 	289.78 	272 	1 	544 	27.280 	27.150 	2.03e-03 	2.00e-03
c9 	21.33 	23 	1 	46 	2.261 	2.250 	2.03e-03 	2.00e-03
c10 	421.14 	400 	1 	800 	40.141 	39.950 	2.03e-03 	2.00e-03
c11 	234.92 	209 	1 	418 	20.950 	20.850 	2.03e-03 	2.00e-03
c12 	6.69 	6 	1 	12 	0.553 	0.550 	2.03e-03 	2.00e-03
c13 	5.05 	5 	1 	10 	0.452 	0.450 	2.03e-03 	2.00e-03
d1 	7.02 	7 	1 	14 	0.653 	0.650 	2.03e-03 	2.00e-03
d2 	187.32 	189 	1 	378 	18.940 	18.850 	2.03e-03 	2.00e-03
d3 	52.99 	53 	1 	106 	5.275 	5.250 	2.03e-03 	2.00e-03
d4 	27.17 	30 	1 	60 	2.964 	2.950 	2.03e-03 	2.00e-03
d5 	417.34 	379 	1 	758 	38.031 	37.850 	2.03e-03 	2.00e-03
e1 	7.25 	7 	1 	14 	0.653 	0.650 	2.03e-03 	2.00e-03
e2 	286.83 	300 	1 	600 	30.093 	29.950 	2.03e-03 	2.00e-03
e3 	253.15 	238 	1 	476 	23.864 	23.750 	2.03e-03 	2.00e-03
e4 	7.27 	7 	1 	14 	0.653 	0.650 	2.03e-03 	2.00e-03
e5 	32.94 	32 	1 	64 	3.165 	3.150 	2.03e-03 	2.00e-03
e6 	160.91 	159 	1 	318 	15.926 	15.850 	2.03e-03 	2.00e-03
e7 	156.33 	160 	1 	320 	16.026 	15.950 	2.03e-03 	2.00e-03
e8 	162.13 	167 	1 	334 	16.730 	16.650 	2.03e-03 	2.00e-03
e9 	3884.07 	4071 	1 	8142 	408.996 	407.050 	2.03e-03 	2.00e-03
e10 	3609.05 	3653 	1 	7306 	366.996 	365.250 	2.03e-03 	2.00e-03
e11 	45.19 	51 	1 	102 	5.074 	5.050 	2.03e-03 	2.00e-03
e12 	140.10 	145 	1 	290 	14.519 	14.450 	2.03e-03 	2.00e-03
e13 	43.24 	49 	1 	98 	4.873 	4.850 	2.03e-03 	2.00e-03
e14 	140.58 	144 	1 	288 	14.419 	14.350 	2.03e-03 	2.00e-03
e15 	12.32 	12 	1 	24 	1.155 	1.150 	2.03e-03 	2.00e-03
e16 	25.00 	24 	1 	48 	2.361 	2.350 	2.03e-03 	2.00e-03
f1 	32.84 	36 	1 	72 	3.567 	3.550 	2.03e-03 	2.00e-03
f2 	55.57 	54 	1 	108 	5.376 	5.350 	2.03e-03 	2.00e-03
f3 	78.52 	77 	1 	154 	7.687 	7.650 	2.03e-03 	2.00e-03
f4 	248.60 	262 	1 	524 	26.275 	26.150 	2.03e-03 	2.00e-03
f5 	193.63 	204 	1 	408 	20.447 	20.350 	2.03e-03 	2.00e-03
f6 	94.16 	97 	1 	194 	9.696 	9.650 	2.03e-03 	2.00e-03
f7 	286.60 	266 	1 	532 	26.677 	26.550 	2.03e-03 	2.00e-03
f8 	248.98 	255 	1 	510 	25.572 	25.450 	2.03e-03 	2.00e-03
f9 	98.92 	94 	1 	188 	9.395 	9.350 	2.03e-03 	2.00e-03
f10 	13.82 	14 	1 	28 	1.356 	1.350 	2.03e-03 	2.00e-03
g1 	4320.67 	4299 	1 	8598 	431.905 	429.850 	2.03e-03 	2.00e-03
g2 	8.43 	8 	1 	16 	0.754 	0.750 	2.03e-03 	2.00e-03
g3 	3.13 	3 	1 	6 	0.251 	0.250 	2.03e-03 	2.00e-03
g4 	3996.12 	4410 	1 	8820 	443.058 	440.950 	2.03e-03 	2.00e-03
g5 	11024.26 	11016 	1 	22032 	1106.816 	1101.550 	2.03e-03 	2.00e-03
g6 	41.67 	38 	1 	76 	3.768 	3.750 	2.03e-03 	2.00e-03
g7 	9.82 	8 	1 	16 	0.754 	0.750 	2.03e-03 	2.00e-03
g8 	3.02 	3 	1 	6 	0.251 	0.250 	2.03e-03 	2.00e-03
h1 	13.74 	14 	1 	28 	1.356 	1.350 	2.03e-03 	2.00e-03
h2 	116.61 	118 	1 	236 	11.806 	11.750 	2.03e-03 	2.00e-03
h3 	4.53 	5 	1 	10 	0.452 	0.450 	2.03e-03 	2.00e-03
h4 	39.11 	38 	1 	76 	3.768 	3.750 	2.03e-03 	2.00e-03
h5 	168.25 	169 	1 	338 	16.931 	16.850 	2.03e-03 	2.00e-03
h6 	8.00 	8 	1 	16 	0.754 	0.750 	2.03e-03 	2.00e-03
h7 	115.43 	116 	1 	232 	11.605 	11.550 	2.03e-03 	2.00e-03
h8 	108.23 	101 	1 	202 	10.098 	10.050 	2.03e-03 	2.00e-03
h9 	118.72 	133 	1 	266 	13.313 	13.250 	2.03e-03 	2.00e-03
h10 	82.72 	92 	1 	184 	9.194 	9.150 	2.03e-03 	2.00e-03
h11 	112.63 	102 	1 	204 	10.199 	10.150 	2.03e-03 	2.00e-03
h12 	299.51 	305 	1 	610 	30.596 	30.450 	2.03e-03 	2.00e-03
h13 	92.59 	107 	1 	214 	10.701 	10.650 	2.03e-03 	2.00e-03
h14 	178.74 	174 	1 	348 	17.433 	17.350 	2.03e-03 	2.00e-03
h15 	23.66 	25 	1 	50 	2.462 	2.450 	2.03e-03 	2.00e-03
h16 	23.00 	25 	1 	50 	2.462 	2.450 	2.03e-03 	2.00e-03
i1 	107.22 	101 	1 	202 	10.098 	10.050 	2.03e-03 	2.00e-03
i2 	102.16 	99 	1 	198 	9.897 	9.850 	2.03e-03 	2.00e-03
i3 	161.77 	157 	1 	314 	15.725 	15.650 	2.03e-03 	2.00e-03
i4 	147.97 	153 	1 	306 	15.323 	15.250 	2.03e-03 	2.00e-03
i5 	122.41 	123 	1 	246 	12.309 	12.250 	2.03e-03 	2.00e-03
i6 	185.43 	165 	1 	330 	16.529 	16.450 	2.03e-03 	2.00e-03
j2 	305.99 	280 	1 	560 	28.084 	27.950 	2.03e-03 	2.00e-03
j3 	5094.79 	5036 	1 	10072 	505.957 	503.550 	2.03e-03 	2.00e-03
j4 	82.74 	82 	1 	164 	8.189 	8.150 	2.03e-03 	2.00e-03
j5 	1304.06 	1239 	1 	2478 	124.442 	123.850 	2.03e-03 	2.00e-03
j6 	814.25 	795 	1 	1590 	79.830 	79.450 	2.03e-03 	2.00e-03
j7 	1422.83 	1341 	1 	2682 	134.691 	134.050 	2.03e-03 	2.00e-03
j8 	50.40 	53 	1 	106 	5.275 	5.250 	2.03e-03 	2.00e-03
