g6 	39.32 	38 	1 	76 	4.382 	3.750 	3.12e-03 	2.00e-03
g7 	8.46 	8 	1 	16 	0.876 	0.750 	3.12e-03 	2.00e-03
g8 	2.95 	3 	1 	6 	0.292 	0.250 	3.12e-03 	2.00e-03
h1 	14.59 	14 	1 	28 	1.577 	1.350 	3.12e-03 	2.00e-03
h2 	113.98 	118 	1 	236 	13.730 	11.750 	3.12e-03 	2.00e-03
h3 	4.82 	5 	1 	10 	0.526 	0.450 	3.12e-03 	2.00e-03
h4 	37.04 	38 	1 	76 	4.382 	3.750 	3.12e-03 	2.00e-03
h5 	166.14 	169 	1 	338 	19.689 	16.850 	3.12e-03 	2.00e-03
h6 	7.43 	8 	1 	16 	0.876 	0.750 	3.12e-03 	2.00e-03
h7 	119.02 	116 	1 	232 	13.496 	11.550 	3.12e-03 	2.00e-03
h8 	104.70 	101 	1 	202 	11.743 	10.050 	3.12e-03 	2.00e-03
h9 	126.22 	133 	1 	266 	15.482 	13.250 	3.12e-03 	2.00e-03
h10 	83.03 	92 	1 	184 	10.692 	9.150 	3.12e-03 	2.00e-03
h11 	104.72 	102 	1 	204 	11.860 	10.150 	3.12e-03 	2.00e-03
h12 	299.82 	305 	1 	610 	35.580 	30.450 	3.12e-03 	2.00e-03
h13 	104.45 	107 	1 	214 	12.444 	10.650 	3.12e-03 	2.00e-03
h14 	174.70 	174 	1 	348 	20.273 	17.350 	3.12e-03 	2.00e-03
h15 	24.22 	25 	1 	50 	2.863 	2.450 	3.12e-03 	2.00e-03
h16 	23.99 	25 	1 	50 	2.863 	2.450 	3.12e-03 	2.00e-03
i1 	98.94 	101 	1 	202 	11.743 	10.050 	3.12e-03 	2.00e-03
i2 	93.90 	99 	1 	198 	11.509 	9.850 	3.12e-03 	2.00e-03
i3 	161.94 	157 	1 	314 	18.287 	15.650 	3.12e-03 	2.00e-03
i4 	159.09 	153 	1 	306 	17.819 	15.250 	3.12e-03 	2.00e-03
i5 	120.08 	123 	1 	246 	14.314 	12.250 	3.12e-03 	2.00e-03
i6 	167.79 	165 	1 	330 	19.221 	16.450 	3.12e-03 	2.00e-03
j2 	292.45 	280 	1 	560 	32.659 	27.950 	3.12e-03 	2.00e-03
j3 	4884.33 	5036 	1 	10072 	588.384 	503.550 	3.12e-03 	2.00e-03
j4 	77.46 	82 	1 	164 	9.523 	8.150 	3.12e-03 	2.00e-03
j5 	1280.14 	1239 	1 	2478 	144.715 	123.850 	3.12e-03 	2.00e-03
j6 	798.00 	795 	1 	1590 	92.835 	79.450 	3.12e-03 	2.00e-03
j7 	1368.74 	1341 	1 	2682 	156.634 	134.050 	3.12e-03 	2.00e-03
j8 	51.28 	53 	1 	106 	6.134 	5.250 	3.12e-03 	2.00e-03
